img_id,p_key,pred_class,pred_lat,pred_lng
9agO5R13juaotYHPXGYnAg,fine,6713,41.64760971069336,0.6574837565422058
UEkOXNMqhJe7PLEGEXDVmQ,fine,5447,53.66856384277344,7.154404640197754
0M6OzPYTPy44KqC90i9Uyw,fine,4924,55.5847053527832,-4.713946342468262
Xzz1C6ybKhTDV6N8NJ3Y0Q,fine,493,51.43798828125,4.480844497680664
4P-pjmWwwycyRdDN5AZowA,fine,1793,55.43189239501953,10.04740047454834
vYM3JQaYMMFlSPop4hu7wg,fine,1972,51.36130142211914,6.129219055175781
x-tUfDgMiZ-jkWCxynJBgQ,fine,11094,52.368133544921875,5.00697135925293
VD-bvLmde24bux5WmWqAmg,fine,4242,50.84370803833008,5.689886093139648
wAP62WDK22DAxY5rhQcr8w,fine,9074,53.62407684326172,-0.5328242778778076
7YBsRexuk6KoGit7mo2xrg,fine,6002,51.23443603515625,2.93247652053833
cxBVkMR-DJorjuxuYwxFWQ,fine,6916,50.63715744018555,5.563034534454346
lq2RZwXuQQzmogp8AbQU3g,hierarchy,6791,45.53810119628906,-122.67012023925781
7adNaz2pv2WmGGv0igDT6Q,hierarchy,5752,51.229454040527344,4.40454626083374
9agO5R13juaotYHPXGYnAg,hierarchy,6772,38.898075103759766,-77.02980041503906
UEkOXNMqhJe7PLEGEXDVmQ,hierarchy,5447,53.66856384277344,7.154404640197754
0M6OzPYTPy44KqC90i9Uyw,hierarchy,4924,55.5847053527832,-4.713946342468262
Xzz1C6ybKhTDV6N8NJ3Y0Q,hierarchy,904,51.65086364746094,5.272237777709961
4P-pjmWwwycyRdDN5AZowA,hierarchy,1793,55.43189239501953,10.04740047454834
vYM3JQaYMMFlSPop4hu7wg,hierarchy,11330,55.649742126464844,12.271466255187988
x-tUfDgMiZ-jkWCxynJBgQ,hierarchy,645,52.37303161621094,4.932409763336182
VD-bvLmde24bux5WmWqAmg,hierarchy,4242,50.84370803833008,5.689886093139648
wAP62WDK22DAxY5rhQcr8w,hierarchy,9074,53.62407684326172,-0.5328242778778076
7YBsRexuk6KoGit7mo2xrg,hierarchy,6002,51.23443603515625,2.93247652053833
cxBVkMR-DJorjuxuYwxFWQ,hierarchy,6916,50.63715744018555,5.563034534454346
XpndlObowjhME7jx5MYTuy,coarse,981,46.237815856933594,23.924402236938477
YzgVK5YOik5fII5OzUp4qw,coarse,2134,44.25885772705078,3.203249454498291
ltePUtAQv2efAUCC4rrYaw,coarse,813,57.2567024230957,-2.7724997997283936
k6tg2yFyNDQY4bCbESu3Ho,coarse,761,-14.416437149047852,145.36500549316406
2SBch2xiwc8TB9aGOmq-_g,coarse,202,52.218666076660156,6.902667999267578
kBIjOIVu5WAMayjFQK8A4w,coarse,930,51.051048278808594,2.7912771701812744
fsI6RNttAfQDCslpy0Wsbg,coarse,930,51.051048278808594,2.7912771701812744
vKt7yt83ALZFrH9ISda7lg,coarse,930,51.051048278808594,2.7912771701812744
95sH_A7QvS6g_f_Kzr3ABA,coarse,456,39.17912292480469,-119.91880798339844
Z71NCyJ6jGslBxi_AesolH,coarse,855,52.11146545410156,5.128530025482178
5f2LeCo6kRH4A4cdtVup7g,coarse,705,37.8538703918457,-122.28831481933594
JRJtgNuFjVEq0AzdCi85bw,coarse,1212,53.10441970825195,-7.6116719245910645
YqB0Z26xZwe8FmDaGZ3SjD,coarse,710,48.470218658447266,-123.34867095947266
XpndlObowjhME7jx5MYTuy,middle,1170,46.75806427001953,23.475772857666016
YzgVK5YOik5fII5OzUp4qw,middle,3500,44.25885772705078,3.203249454498291
ltePUtAQv2efAUCC4rrYaw,middle,2310,54.28702926635742,-6.452359199523926
k6tg2yFyNDQY4bCbESu3Ho,middle,864,-16.683517456054688,146.08921813964844
2SBch2xiwc8TB9aGOmq-_g,middle,1792,51.36130142211914,6.129219055175781
kBIjOIVu5WAMayjFQK8A4w,middle,3065,51.19607162475586,2.875587224960327
fsI6RNttAfQDCslpy0Wsbg,middle,3065,51.19607162475586,2.875587224960327
vKt7yt83ALZFrH9ISda7lg,middle,3065,51.19607162475586,2.875587224960327
95sH_A7QvS6g_f_Kzr3ABA,middle,2483,37.803993225097656,-119.13768005371094
Z71NCyJ6jGslBxi_AesolH,middle,4418,55.63826370239258,12.131007194519043
5f2LeCo6kRH4A4cdtVup7g,middle,1824,69.67318725585938,19.209226608276367
JRJtgNuFjVEq0AzdCi85bw,middle,4256,53.46247482299805,-7.433020114898682
YqB0Z26xZwe8FmDaGZ3SjD,middle,265,58.99995803833008,5.703720569610596
XpndlObowjhME7jx5MYTuy,fine,1241,46.72257614135742,23.58305549621582
YzgVK5YOik5fII5OzUp4qw,fine,3607,42.68930435180664,0.4876922369003296
ltePUtAQv2efAUCC4rrYaw,fine,2633,54.28702926635742,-6.452359199523926
k6tg2yFyNDQY4bCbESu3Ho,fine,3640,24.655794143676758,121.04881286621094
2SBch2xiwc8TB9aGOmq-_g,fine,1972,51.36130142211914,6.129219055175781
kBIjOIVu5WAMayjFQK8A4w,fine,6002,51.23443603515625,2.93247652053833
fsI6RNttAfQDCslpy0Wsbg,fine,6002,51.23443603515625,2.93247652053833
vKt7yt83ALZFrH9ISda7lg,fine,6002,51.23443603515625,2.93247652053833
95sH_A7QvS6g_f_Kzr3ABA,fine,4180,39.2922248840332,-119.70173645019531
Z71NCyJ6jGslBxi_AesolH,fine,4987,52.418949127197266,13.454683303833008
5f2LeCo6kRH4A4cdtVup7g,fine,2012,69.65494537353516,18.95819854736328
JRJtgNuFjVEq0AzdCi85bw,fine,5793,53.46247482299805,-7.433020114898682
YqB0Z26xZwe8FmDaGZ3SjD,fine,266,58.911685943603516,5.759581565856934
XpndlObowjhME7jx5MYTuy,hierarchy,1241,46.72257614135742,23.58305549621582
YzgVK5YOik5fII5OzUp4qw,hierarchy,4435,44.08695602416992,3.4814841747283936
ltePUtAQv2efAUCC4rrYaw,hierarchy,2633,54.28702926635742,-6.452359199523926
k6tg2yFyNDQY4bCbESu3Ho,hierarchy,901,-16.920907974243164,145.75767517089844
2SBch2xiwc8TB9aGOmq-_g,hierarchy,1972,51.36130142211914,6.129219055175781
kBIjOIVu5WAMayjFQK8A4w,hierarchy,6002,51.23443603515625,2.93247652053833
fsI6RNttAfQDCslpy0Wsbg,hierarchy,6002,51.23443603515625,2.93247652053833
vKt7yt83ALZFrH9ISda7lg,hierarchy,6002,51.23443603515625,2.93247652053833
95sH_A7QvS6g_f_Kzr3ABA,hierarchy,4180,39.2922248840332,-119.70173645019531
Z71NCyJ6jGslBxi_AesolH,hierarchy,4987,52.418949127197266,13.454683303833008
5f2LeCo6kRH4A4cdtVup7g,hierarchy,2012,69.65494537353516,18.95819854736328
JRJtgNuFjVEq0AzdCi85bw,hierarchy,5793,53.46247482299805,-7.433020114898682
YqB0Z26xZwe8FmDaGZ3SjD,hierarchy,266,58.911685943603516,5.759581565856934
9xRIcs-0f639eVdbfB5j7w,coarse,1035,47.046661376953125,-1.8191614151000977
kYjTAFIldjf8M0xHcvdd5A,coarse,512,53.1975212097168,7.523269176483154
yGBqHWMUZ4Ms2uUl3tMXxA,coarse,530,39.18893051147461,-6.138214111328125
TaQ8FvvTFkrtdiR6MKPF_A,coarse,254,52.07843017578125,4.321409225463867
Wn52njQUEoabuCj1-zMX-A,coarse,1048,50.83990478515625,4.347336292266846
1MG3IDNlD3tRJLT1ObM68w,coarse,1664,53.10919952392578,12.954604148864746
bcPGij-EowEm-NArm5Wwpw,coarse,1011,51.49382781982422,-0.01689862832427025
4SnF_PJ-VxdoJ_OC6eSUoQ,coarse,387,51.165672302246094,4.426572799682617
4YJmfDi3wSpJ8vmzXtUrKw,coarse,930,51.051048278808594,2.7912771701812744
EeldreZ9NGGY5atwSE14vw,coarse,512,53.1975212097168,7.523269176483154
go59eBlGn4VKbtAuAdwktZ,coarse,1034,51.62556076049805,5.943390369415283
1wl0T5OPtwdSGZFlsSPchg,coarse,446,51.43798828125,4.480844497680664
175B3v255I0JgsevukycSw,coarse,556,50.39643859863281,-4.097901821136475
9xRIcs-0f639eVdbfB5j7w,middle,1249,46.456275939941406,-1.61620032787323
kYjTAFIldjf8M0xHcvdd5A,middle,54,58.33837890625,15.828492164611816
yGBqHWMUZ4Ms2uUl3tMXxA,middle,1586,55.63404083251953,12.561453819274902
TaQ8FvvTFkrtdiR6MKPF_A,middle,1823,51.220211029052734,6.77812385559082
Wn52njQUEoabuCj1-zMX-A,middle,1266,50.850196838378906,4.351165294647217
1MG3IDNlD3tRJLT1ObM68w,middle,2365,53.10919952392578,12.954604148864746
bcPGij-EowEm-NArm5Wwpw,middle,3577,43.46271514892578,-3.8360097408294678
4SnF_PJ-VxdoJ_OC6eSUoQ,middle,4805,50.63715744018555,5.563034534454346
4YJmfDi3wSpJ8vmzXtUrKw,middle,3065,51.19607162475586,2.875587224960327
EeldreZ9NGGY5atwSE14vw,middle,2925,52.85858154296875,6.9914727210998535
go59eBlGn4VKbtAuAdwktZ,middle,2925,52.85858154296875,6.9914727210998535
1wl0T5OPtwdSGZFlsSPchg,middle,481,51.43798828125,4.480844497680664
175B3v255I0JgsevukycSw,middle,2913,50.382713317871094,-4.2484331130981445
9xRIcs-0f639eVdbfB5j7w,fine,1329,46.456275939941406,-1.61620032787323
kYjTAFIldjf8M0xHcvdd5A,fine,53,58.39769744873047,15.561502456665039
yGBqHWMUZ4Ms2uUl3tMXxA,fine,1719,55.63404083251953,12.561453819274902
TaQ8FvvTFkrtdiR6MKPF_A,fine,1406,52.335723876953125,4.886682987213135
Wn52njQUEoabuCj1-zMX-A,fine,6916,50.63715744018555,5.563034534454346
1MG3IDNlD3tRJLT1ObM68w,fine,1093,52.40230941772461,5.521639347076416
bcPGij-EowEm-NArm5Wwpw,fine,5108,51.572715759277344,-0.07239709049463272
4SnF_PJ-VxdoJ_OC6eSUoQ,fine,6916,50.63715744018555,5.563034534454346
4YJmfDi3wSpJ8vmzXtUrKw,fine,6002,51.23443603515625,2.93247652053833
EeldreZ9NGGY5atwSE14vw,fine,1093,52.40230941772461,5.521639347076416
go59eBlGn4VKbtAuAdwktZ,fine,4268,53.030357360839844,6.991666316986084
1wl0T5OPtwdSGZFlsSPchg,fine,493,51.43798828125,4.480844497680664
175B3v255I0JgsevukycSw,fine,11867,50.34917068481445,-4.467870712280273
9xRIcs-0f639eVdbfB5j7w,hierarchy,1329,46.456275939941406,-1.61620032787323
kYjTAFIldjf8M0xHcvdd5A,hierarchy,53,58.39769744873047,15.561502456665039
yGBqHWMUZ4Ms2uUl3tMXxA,hierarchy,4805,62.243350982666016,25.744441986083984
TaQ8FvvTFkrtdiR6MKPF_A,hierarchy,1406,52.335723876953125,4.886682987213135
Wn52njQUEoabuCj1-zMX-A,hierarchy,1451,50.84856033325195,4.349915027618408
1MG3IDNlD3tRJLT1ObM68w,hierarchy,3933,53.80282974243164,-0.31306007504463196
bcPGij-EowEm-NArm5Wwpw,hierarchy,5805,51.52691650390625,-0.037337545305490494
4SnF_PJ-VxdoJ_OC6eSUoQ,hierarchy,6916,50.63715744018555,5.563034534454346
4YJmfDi3wSpJ8vmzXtUrKw,hierarchy,6002,51.23443603515625,2.93247652053833
EeldreZ9NGGY5atwSE14vw,hierarchy,3517,52.74943542480469,6.87305212020874
go59eBlGn4VKbtAuAdwktZ,hierarchy,4268,53.030357360839844,6.991666316986084
1wl0T5OPtwdSGZFlsSPchg,hierarchy,493,51.43798828125,4.480844497680664
175B3v255I0JgsevukycSw,hierarchy,11867,50.34917068481445,-4.467870712280273
8azFCAErp9W0X3WN3BzP_g,coarse,930,51.051048278808594,2.7912771701812744
UTPVKDc7jpTdxHZaMege0A,coarse,1043,50.902687072753906,4.925990581512451
WIafUoe5FJ9IDswvWOVVEg,coarse,387,51.165672302246094,4.426572799682617
Av2fwjhNv7eeKhCdR4BA0w,coarse,512,53.1975212097168,7.523269176483154
Acx3sqk-bjV2u7C4ug6JgJ,coarse,675,25.092498779296875,121.57178497314453
2BGlGDyES88qU7wcDWlPIk,coarse,2721,46.10357666015625,20.681644439697266
URYSKZfi2jYBvuy83gb2zo,coarse,564,52.14017868041992,4.544180870056152
fhJhTdN1GkObEcSdE2NOXQ,coarse,564,52.14017868041992,4.544180870056152
VSMuc72Au0z5GCfIUj0K-g,coarse,512,53.1975212097168,7.523269176483154
1XVb-4ukPx3brdREXFSmjA,coarse,1490,51.91149139404297,4.47349739074707
rdmE5whWuLcPsjyEgJ2kMQ,coarse,38,51.5018424987793,3.578003406524658
EmR4yk4s3FfTtGCjgbMfag,coarse,1855,60.409156799316406,5.442614555358887
UwMDl2fXDluhfz694NwkTQ,coarse,512,53.1975212097168,7.523269176483154
8azFCAErp9W0X3WN3BzP_g,middle,3065,51.19607162475586,2.875587224960327
UTPVKDc7jpTdxHZaMege0A,middle,1263,50.7497444152832,5.229746341705322
WIafUoe5FJ9IDswvWOVVEg,middle,411,51.0201416015625,4.498324871063232
Av2fwjhNv7eeKhCdR4BA0w,middle,1554,57.085609436035156,9.541633605957031
Acx3sqk-bjV2u7C4ug6JgJ,middle,3853,50.22797775268555,7.364127159118652
2BGlGDyES88qU7wcDWlPIk,middle,5155,46.10357666015625,20.681644439697266
URYSKZfi2jYBvuy83gb2zo,middle,409,52.37167739868164,4.5802459716796875
fhJhTdN1GkObEcSdE2NOXQ,middle,661,53.156803131103516,5.764431953430176
VSMuc72Au0z5GCfIUj0K-g,middle,1792,51.36130142211914,6.129219055175781
1XVb-4ukPx3brdREXFSmjA,middle,4960,52.37590408325195,4.848067283630371
rdmE5whWuLcPsjyEgJ2kMQ,middle,329,51.48121643066406,3.6317999362945557
EmR4yk4s3FfTtGCjgbMfag,middle,3751,55.61606216430664,13.0164155960083
UwMDl2fXDluhfz694NwkTQ,middle,622,52.00233459472656,4.486330986022949
8azFCAErp9W0X3WN3BzP_g,fine,6002,51.23443603515625,2.93247652053833
UTPVKDc7jpTdxHZaMege0A,fine,1346,50.7497444152832,5.229746341705322
WIafUoe5FJ9IDswvWOVVEg,fine,418,51.0201416015625,4.498324871063232
Av2fwjhNv7eeKhCdR4BA0w,fine,9087,52.16695022583008,5.396509170532227
Acx3sqk-bjV2u7C4ug6JgJ,fine,3640,24.655794143676758,121.04881286621094
2BGlGDyES88qU7wcDWlPIk,fine,7704,46.10357666015625,20.681644439697266
URYSKZfi2jYBvuy83gb2zo,fine,7702,50.99186706542969,5.67717981338501
fhJhTdN1GkObEcSdE2NOXQ,fine,2001,53.199073791503906,5.807814598083496
VSMuc72Au0z5GCfIUj0K-g,fine,1972,51.36130142211914,6.129219055175781
1XVb-4ukPx3brdREXFSmjA,fine,645,52.37303161621094,4.932409763336182
rdmE5whWuLcPsjyEgJ2kMQ,fine,493,51.43798828125,4.480844497680664
EmR4yk4s3FfTtGCjgbMfag,fine,4861,55.61606216430664,13.0164155960083
UwMDl2fXDluhfz694NwkTQ,fine,641,52.00233459472656,4.486330986022949
8azFCAErp9W0X3WN3BzP_g,hierarchy,6002,51.23443603515625,2.93247652053833
UTPVKDc7jpTdxHZaMege0A,hierarchy,1346,50.7497444152832,5.229746341705322
WIafUoe5FJ9IDswvWOVVEg,hierarchy,418,51.0201416015625,4.498324871063232
Av2fwjhNv7eeKhCdR4BA0w,hierarchy,1678,57.03250503540039,9.804903984069824
Acx3sqk-bjV2u7C4ug6JgJ,hierarchy,3640,24.655794143676758,121.04881286621094
2BGlGDyES88qU7wcDWlPIk,hierarchy,7704,46.10357666015625,20.681644439697266
URYSKZfi2jYBvuy83gb2zo,hierarchy,7702,50.99186706542969,5.67717981338501
fhJhTdN1GkObEcSdE2NOXQ,hierarchy,2001,53.199073791503906,5.807814598083496
VSMuc72Au0z5GCfIUj0K-g,hierarchy,1972,51.36130142211914,6.129219055175781
1XVb-4ukPx3brdREXFSmjA,hierarchy,645,52.37303161621094,4.932409763336182
